 1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,727 INFO:  - AM_CAU with ppos=VBP variance	3.286919E-4	0.22469590604305267	82
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,727 INFO:  - AM_CAU with ppos=VBG variance	4.8679227E-4	0.21879072487354279	122
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,727 INFO:  - AM_DIR with ppos=VBN variance	3.8394405E-4	0.2638147473335266	129
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,728 INFO:  - AM_DIR with ppos=VB variance	2.8495773E-4	0.27167874574661255	312
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,728 INFO:  - AM_DIR with ppos=VBD variance	2.931713E-4	0.2724250555038452	248
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,728 INFO:  - AM_DIR with ppos=VBZ variance	1.965983E-4	0.2728210389614105	67
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,729 INFO:  - AM_DIR with ppos=VBP variance	2.1184217E-4	0.27699312567710876	59
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,729 INFO:  - AM_DIR with ppos=VBG variance	3.101734E-4	0.27501559257507324	212
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,729 INFO:  - AM_DIS with ppos=VBN variance	2.5439536E-4	0.2069537192583084	867
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,729 INFO:  - AM_DIS with ppos=VB variance	2.1764469E-4	0.20720994472503662	819
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,729 INFO:  - AM_DIS with ppos=VBD variance	2.8352864E-4	0.21455083787441254	1474
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,729 INFO:  - AM_DIS with ppos=VBZ variance	3.1092702E-4	0.2167220115661621	672
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,729 INFO:  - AM_DIS with ppos=VBP variance	2.0621232E-4	0.21179750561714172	433
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,729 INFO:  - AM_DIS with ppos=VBG variance	2.6878627E-4	0.20527797937393188	393
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,729 INFO:  - AM_EXT with ppos=VBN variance	6.8974425E-4	0.2643703520298004	131
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,730 INFO:  - AM_EXT with ppos=VB variance	2.9434197E-4	0.26536688208580017	103
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,730 INFO:  - AM_EXT with ppos=VBD variance	2.6551416E-4	0.27462223172187805	299
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,730 INFO:  - AM_EXT with ppos=VBZ variance	6.276742E-4	0.2613690197467804	11
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,730 INFO:  - AM_EXT with ppos=VBP variance	6.25426E-4	0.2619365155696869	14
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,730 INFO:  - AM_EXT with ppos=VBG variance	6.7462557E-4	0.26240360736846924	47
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,730 INFO:  - AM_LOC with ppos=VBN variance	2.6903127E-4	0.22955016791820526	1446
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,730 INFO:  - AM_LOC with ppos=VB variance	2.5841486E-4	0.226851686835289	923
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,730 INFO:  - AM_LOC with ppos=VBD variance	3.4425914E-4	0.23722811043262482	1863
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,731 INFO:  - AM_LOC with ppos=VBZ variance	2.4902148E-4	0.2278641164302826	458
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,731 INFO:  - AM_LOC with ppos=VBP variance	2.678728E-4	0.22964327037334442	272
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,731 INFO:  - AM_LOC with ppos=VBG variance	2.369243E-4	0.22828447818756104	606
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,731 INFO:  - AM_MNR with ppos=VBN variance	3.2893516E-4	0.24542272090911865	1603
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,731 INFO:  - AM_MNR with ppos=VB variance	3.0763677E-4	0.24063511192798615	1485
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,731 INFO:  - AM_MNR with ppos=VBD variance	3.206464E-4	0.24567916989326477	1338
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,731 INFO:  - AM_MNR with ppos=VBZ variance	3.1294633E-4	0.2439088672399521	457
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,731 INFO:  - AM_MNR with ppos=VBP variance	3.023235E-4	0.24528273940086365	324
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,732 INFO:  - AM_MNR with ppos=VBG variance	2.9532518E-4	0.24267081916332245	759
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,732 INFO:  - AM_MOD with ppos=VBN variance	1.5764734E-4	0.25504249334335327	1572
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,732 INFO:  - AM_MOD with ppos=VB variance	2.9843632E-4	0.26937684416770935	7097
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,732 INFO:  - AM_MOD with ppos=VBD variance	5.8293086E-4	0.24871760606765747	47
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,732 INFO:  - AM_MOD with ppos=VBZ variance	0.0	0.21677304804325104	1
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,732 INFO:  - AM_MOD with ppos=VBP variance	4.1800193E-4	0.25389403104782104	40
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,733 INFO:  - AM_MOD with ppos=VBG variance	2.8706627E-4	0.24533036351203918	135
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,733 INFO:  - AM_NEG with ppos=VBN variance	2.7672606E-4	0.23717541992664337	870
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,733 INFO:  - AM_NEG with ppos=VB variance	2.4302227E-4	0.2453281283378601	1969
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,733 INFO:  - AM_NEG with ppos=VBD variance	7.161678E-4	0.2330877184867859	43
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,733 INFO:  - AM_NEG with ppos=VBZ variance	2.1722674E-4	0.2078826129436493	18
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,733 INFO:  - AM_NEG with ppos=VBP variance	2.2976515E-4	0.22263455390930176	14
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,733 INFO:  - AM_NEG with ppos=VBG variance	2.0978795E-4	0.23443639278411865	227
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,733 INFO:  - AM_PNC with ppos=VBN variance	2.3635096E-4	0.21785756945610046	671
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,733 INFO:  - AM_PNC with ppos=VB variance	2.3876228E-4	0.21493858098983765	517
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,734 INFO:  - AM_PNC with ppos=VBD variance	3.1084046E-4	0.21570760011672974	488
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,734 INFO:  - AM_PNC with ppos=VBZ variance	2.0637723E-4	0.21763387322425842	136
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,734 INFO:  - AM_PNC with ppos=VBP variance	2.871826E-4	0.2187267541885376	95
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,734 INFO:  - AM_PNC with ppos=VBG variance	2.0195406E-4	0.21509583294391632	273
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,734 INFO:  - AM_PRD with ppos=VBN variance	3.6035007E-4	0.2627786695957184	20
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,734 INFO:  - AM_PRD with ppos=VB variance	3.2453745E-4	0.2570505738258362	10
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,734 INFO:  - AM_PRD with ppos=VBD variance	2.0141213E-4	0.2746148705482483	20
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,734 INFO:  - AM_PRD with ppos=VBZ variance	7.4495986E-4	0.2583037316799164	3
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,735 INFO:  - AM_PRD with ppos=VBP variance	0.0	0.2630944550037384	1
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,735 INFO:  - AM_PRD with ppos=VBG variance	2.8758514E-4	0.26511409878730774	11
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,735 INFO:  - AM_TMP with ppos=VBN variance	3.18276E-4	0.22121824324131012	3847
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,735 INFO:  - AM_TMP with ppos=VB variance	2.601674E-4	0.21739527583122253	2808
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,735 INFO:  - AM_TMP with ppos=VBD variance	2.5841198E-4	0.2233305424451828	5210
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,735 INFO:  - AM_TMP with ppos=VBZ variance	3.2401326E-4	0.2235550582408905	968
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,735 INFO:  - AM_TMP with ppos=VBP variance	3.0858134E-4	0.22409053146839142	640
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,735 INFO:  - AM_TMP with ppos=VBG variance	2.5969787E-4	0.21775364875793457	1465
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,736 INFO:  - A0 with -  variance	1.04598854E-4	0.28333577513694763	59508
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,737 INFO:  - A1 with -  variance	1.15715644E-4	0.3646664321422577	82207
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,737 INFO:  - A2 with -  variance	1.7266443E-4	0.22870370745658875	19173
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,737 INFO:  - A3 with -  variance	2.4382758E-4	0.2400715947151184	3306
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,737 INFO:  - A4 with -  variance	1.6914915E-4	0.2902378439903259	2656
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,737 INFO:  - A5 with -  variance	8.269584E-5	0.4832349717617035	66
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,738 INFO:  - AM_ADV with -  variance	1.8590911E-4	0.2109966278076172	7523
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,738 INFO:  - AM_CAU with -  variance	4.419702E-4	0.22459754347801208	1161
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,738 INFO:  - AM_DIR with -  variance	3.0563306E-4	0.2719683349132538	1027
  1 uni.hamburg.inf.sssa.feature.matrix.FeatureMatrixEncoder 2019-10-21 00:33:22,738 INFO:  - AM_DIS with -  variance	2.78834E-4	0.2111053615808487	4658
